Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:57:17.644000,VER,1,,1.0,1.0,,,,0 days 00:00:34.990000,0 days 00:00:26.211000,,0 days 00:56:51.618000,0 days 00:57:17.872000,213.0,184.0,271.0,305.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:55:43.028000,2024-05-05 20:03:23.796,1,1.0,False,,False,False
0 days 00:58:50.737000,VER,1,,2.0,1.0,,,0 days 00:00:31.455000,0 days 00:00:35.489000,0 days 00:00:26.149000,0 days 00:57:49.104000,0 days 00:58:24.593000,0 days 00:58:50.742000,209.0,183.0,272.0,303.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:57:17.644000,2024-05-05 20:04:58.412,1,1.0,False,,False,True
0 days 01:00:23.874000,VER,1,,3.0,1.0,,,0 days 00:00:31.551000,0 days 00:00:35.472000,0 days 00:00:26.114000,0 days 00:59:22.293000,0 days 00:59:57.765000,0 days 01:00:23.879000,211.0,183.0,272.0,309.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:58:50.737000,2024-05-05 20:06:31.505,1,1.0,False,,False,True
0 days 01:01:57.378000,VER,1,,4.0,1.0,,,0 days 00:00:31.508000,0 days 00:00:35.686000,0 days 00:00:26.310000,0 days 01:00:55.387000,0 days 01:01:31.073000,0 days 01:01:57.383000,208.0,181.0,273.0,309.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:00:23.874000,2024-05-05 20:08:04.642,1,1.0,False,,False,True
0 days 01:03:30.212000,VER,1,,5.0,1.0,,,0 days 00:00:31.318000,0 days 00:00:35.410000,0 days 00:00:26.106000,0 days 01:02:28.701000,0 days 01:03:04.111000,0 days 01:03:30.217000,210.0,183.0,274.0,306.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:01:57.378000,2024-05-05 20:09:38.146,1,1.0,False,,False,True
0 days 01:05:03.151000,VER,1,,6.0,1.0,,,0 days 00:00:31.528000,0 days 00:00:35.395000,0 days 00:00:26.016000,0 days 01:04:01.745000,0 days 01:04:37.140000,0 days 01:05:03.156000,209.0,183.0,273.0,308.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:03:30.212000,2024-05-05 20:11:10.980,1,1.0,False,,False,True
0 days 01:06:36.046000,VER,1,,7.0,1.0,,,0 days 00:00:31.547000,0 days 00:00:35.239000,0 days 00:00:26.109000,0 days 01:05:34.703000,0 days 01:06:09.942000,0 days 01:06:36.051000,210.0,183.0,272.0,309.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:05:03.151000,2024-05-05 20:12:43.919,1,1.0,False,,False,True
0 days 01:08:08.884000,VER,1,,8.0,1.0,,,0 days 00:00:31.563000,0 days 00:00:35.266000,0 days 00:00:26.009000,0 days 01:07:07.614000,0 days 01:07:42.880000,0 days 01:08:08.889000,211.0,183.0,272.0,311.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:06:36.046000,2024-05-05 20:14:16.814,1,1.0,False,,False,True
0 days 01:09:42.173000,VER,1,,9.0,1.0,,,0 days 00:00:31.903000,0 days 00:00:35.254000,0 days 00:00:26.132000,0 days 01:08:40.792000,0 days 01:09:16.046000,0 days 01:09:42.178000,207.0,183.0,272.0,309.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:08:08.884000,2024-05-05 20:15:49.652,1,1.0,False,,False,True
0 days 01:11:15.440000,VER,1,,10.0,1.0,,,0 days 00:00:31.730000,0 days 00:00:35.448000,0 days 00:00:26.089000,0 days 01:10:13.908000,0 days 01:10:49.356000,0 days 01:11:15.445000,208.0,183.0,273.0,311.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:09:42.173000,2024-05-05 20:17:22.941,1,1.0,False,,False,True
