Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:01:03.328000,29.4,52.0,1015.9,False,49.2,155,3.1
0 days 00:02:03.326000,29.5,50.0,1015.9,False,49.2,155,2.3
0 days 00:03:03.329000,29.4,52.0,1015.8,False,49.9,147,1.4
0 days 00:04:03.333000,29.3,53.0,1015.9,False,49.9,152,1.9
0 days 00:05:03.334000,29.2,53.0,1015.9,False,49.8,149,1.4
0 days 00:06:03.328000,29.2,53.0,1015.9,False,50.4,178,1.9
0 days 00:07:03.325000,29.3,52.0,1015.8,False,50.4,157,3.8
0 days 00:08:03.337000,29.3,53.0,1015.9,False,49.1,167,3.0
0 days 00:09:03.334000,29.2,53.0,1015.9,False,49.0,149,3.5
0 days 00:10:03.335000,29.0,54.0,1015.8,False,47.9,175,3.2
0 days 00:11:03.330000,28.9,55.0,1015.7,False,47.6,178,3.0
0 days 00:12:03.338000,28.9,55.0,1015.8,False,48.4,140,2.7
0 days 00:13:03.325000,28.8,54.0,1015.8,False,49.1,152,3.1
0 days 00:14:03.339000,28.8,55.0,1015.8,False,49.1,171,3.3
0 days 00:15:03.339000,28.8,55.0,1015.8,False,49.1,167,3.2
0 days 00:16:03.334000,29.0,55.0,1015.9,False,49.5,151,2.3
0 days 00:17:03.343000,29.0,53.0,1015.9,False,49.5,174,3.3
0 days 00:18:03.343000,29.1,54.0,1015.8,False,47.6,145,2.4
0 days 00:19:03.333000,29.1,54.0,1015.7,False,46.2,186,2.1
0 days 00:20:03.345000,29.2,55.0,1015.8,False,46.2,157,2.1
0 days 00:21:03.339000,29.2,55.0,1015.8,False,48.5,162,1.2
0 days 00:22:03.345000,29.1,55.0,1015.8,False,48.5,162,1.2
0 days 00:23:03.334000,28.9,55.0,1015.8,False,48.5,162,1.2
0 days 00:24:03.340000,29.0,53.0,1015.6,False,48.0,170,2.9
0 days 00:25:03.342000,29.1,53.0,1015.6,False,48.1,169,3.3
0 days 00:26:03.351000,29.0,53.0,1015.8,False,48.3,161,2.0
0 days 00:27:03.347000,29.2,53.0,1015.6,False,48.9,149,1.9
0 days 00:28:03.347000,29.3,53.0,1015.6,False,49.0,138,3.2
0 days 00:29:03.360000,29.2,54.0,1015.6,False,48.4,163,3.7
0 days 00:30:03.353000,29.3,55.0,1015.7,False,47.2,180,3.0
0 days 00:31:03.352000,29.1,56.0,1015.6,False,47.2,175,2.7
0 days 00:32:03.370000,29.1,55.0,1015.6,False,46.7,162,3.5
0 days 00:33:03.345000,29.0,56.0,1015.6,False,46.7,165,1.9
0 days 00:34:03.345000,29.0,55.0,1015.6,False,46.9,164,2.9
0 days 00:35:03.342000,29.0,56.0,1015.6,False,47.8,137,2.9
0 days 00:36:03.357000,29.0,55.0,1015.7,False,48.4,182,1.7
0 days 00:37:03.353000,29.0,54.0,1015.5,False,48.1,173,2.3
0 days 00:38:03.347000,29.2,54.0,1015.4,False,47.4,152,3.7
0 days 00:39:03.349000,29.1,54.0,1015.5,False,47.4,170,3.6
0 days 00:40:03.349000,29.0,55.0,1015.4,False,46.5,153,4.2
0 days 00:41:03.347000,29.0,56.0,1015.4,False,46.4,172,3.6
0 days 00:42:03.362000,29.0,55.0,1015.4,False,46.5,173,3.2
0 days 00:43:03.353000,29.0,55.0,1015.4,False,46.7,139,3.5
0 days 00:44:03.351000,28.9,55.0,1015.4,False,46.7,171,3.7
0 days 00:45:03.359000,29.0,56.0,1015.4,False,46.4,153,3.1
0 days 00:46:03.357000,29.0,56.0,1015.4,False,46.4,153,3.1
0 days 00:47:03.360000,29.0,56.0,1015.4,False,46.4,153,3.1
0 days 00:48:03.363000,29.2,56.0,1015.4,False,46.4,153,3.1
0 days 00:49:03.361000,29.3,56.0,1015.4,False,46.4,153,3.1
0 days 00:50:03.366000,29.2,55.0,1015.2,False,46.4,146,3.2
0 days 00:51:03.356000,29.1,55.0,1015.1,False,46.3,165,3.4
