Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:58.671000,VER,1,,1.0,1.0,,,,0 days 00:00:18.707000,0 days 00:00:46.357000,,0 days 01:03:12.425000,0 days 01:03:58.784000,274.0,293.0,273.0,239.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:16.863000,2023-04-02 05:03:18.685,124,4.0,False,,False,False
0 days 01:06:10.776000,VER,1,,2.0,1.0,,,0 days 00:00:48.846000,0 days 00:00:31.614000,0 days 00:00:51.645000,0 days 01:04:47.578000,0 days 01:05:19.192000,0 days 01:06:10.837000,167.0,107.0,253.0,93.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:58.671000,2023-04-02 05:05:00.493,4,3.0,False,,False,False
0 days 01:08:21.433000,VER,1,,3.0,1.0,,,0 days 00:00:46.836000,0 days 00:00:29.178000,0 days 00:00:54.643000,0 days 01:06:57.673000,0 days 01:07:26.851000,0 days 01:08:21.494000,204.0,162.0,289.0,133.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:06:10.776000,2023-04-02 05:07:12.598,41,3.0,False,,False,False
0 days 01:09:44.824000,VER,1,,4.0,1.0,,,0 days 00:00:28.900000,0 days 00:00:18.326000,0 days 00:00:36.165000,0 days 01:08:50.394000,0 days 01:09:08.720000,0 days 01:09:44.885000,280.0,296.0,288.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:21.433000,2023-04-02 05:09:23.255,1,3.0,False,,False,True
0 days 01:11:07.928000,VER,1,,5.0,1.0,,,0 days 00:00:28.935000,0 days 00:00:18.347000,0 days 00:00:35.822000,0 days 01:10:13.820000,0 days 01:10:32.167000,0 days 01:11:07.989000,273.0,294.0,290.0,286.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:44.824000,2023-04-02 05:10:46.646,1,3.0,False,,False,True
0 days 01:12:30.771000,VER,1,,6.0,1.0,,,0 days 00:00:28.986000,0 days 00:00:17.951000,0 days 00:00:35.906000,0 days 01:11:36.975000,0 days 01:11:54.926000,0 days 01:12:30.832000,276.0,322.0,304.0,296.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:07.928000,2023-04-02 05:12:09.750,1,3.0,False,,False,True
0 days 01:14:05.841000,VER,1,,7.0,1.0,,,0 days 00:00:28.798000,0 days 00:00:18.011000,0 days 00:00:48.261000,0 days 01:12:59.630000,0 days 01:13:17.641000,0 days 01:14:05.902000,274.0,319.0,165.0,306.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:12:30.771000,2023-04-02 05:13:32.593,124,2.0,False,,False,False
0 days 01:32:06.797000,VER,1,,8.0,1.0,,0 days 01:16:44.650000,0 days 00:00:48.876000,0 days 00:00:45.642000,,0 days 01:14:54.792000,0 days 01:15:40.525000,,92.0,144.0,,210.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:14:05.841000,2023-04-02 05:15:07.663,451,2.0,False,,False,False
0 days 01:35:48.176000,VER,1,,9.0,2.0,0 days 01:32:09.671000,,0 days 00:00:54.215000,0 days 00:00:52.945000,,0 days 01:33:00.748000,0 days 01:33:53.763000,,117.0,144.0,2.0,179.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:31:58.608000,2023-04-02 05:33:00.430,1,2.0,False,,False,False
0 days 01:37:16.003000,VER,1,,10.0,2.0,,,0 days 00:00:33.323000,0 days 00:00:18.633000,0 days 00:00:35.871000,0 days 01:36:21.560000,0 days 01:36:40.193000,0 days 01:37:16.064000,276.0,288.0,288.0,242.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:35:48.176000,2023-04-02 05:36:49.998,1,2.0,False,,False,True
0 days 01:38:39.463000,VER,1,,11.0,2.0,,,0 days 00:00:29.054000,0 days 00:00:18.556000,0 days 00:00:35.850000,0 days 01:37:45.118000,0 days 01:38:03.674000,0 days 01:38:39.524000,270.0,292.0,289.0,288.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:37:16.003000,2023-04-02 05:38:17.825,1,2.0,False,,False,True
0 days 01:40:01.457000,VER,1,,12.0,2.0,,,0 days 00:00:28.827000,0 days 00:00:18.134000,0 days 00:00:35.033000,0 days 01:39:08.351000,0 days 01:39:26.485000,0 days 01:40:01.518000,281.0,321.0,287.0,293.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:38:39.463000,2023-04-02 05:39:41.285,1,1.0,False,,False,True
0 days 01:41:24.743000,VER,1,,13.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:18.642000,0 days 00:00:35.768000,0 days 01:40:30.394000,0 days 01:40:49.036000,0 days 01:41:24.804000,272.0,287.0,286.0,281.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:40:01.457000,2023-04-02 05:41:03.279,1,1.0,False,,False,True
