Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:24.214000,VER,1,,1.0,1.0,0 days 00:18:45.392000,,,0 days 00:00:40.032000,0 days 00:00:27.982000,,0 days 00:19:56.477000,0 days 00:20:24.297000,184.0,177.0,291.0,219.0,False,C2,1.0,True,Red Bull Racing,0 days 00:18:45.392000,2025-05-30 15:03:45.403,1,,False,,False,False
0 days 00:21:38.124000,VER,1,,2.0,1.0,,,0 days 00:00:21.790000,0 days 00:00:29.750000,0 days 00:00:22.370000,0 days 00:20:46.004000,0 days 00:21:15.754000,0 days 00:21:38.124000,291.0,307.0,293.0,327.0,True,C2,2.0,True,Red Bull Racing,0 days 00:20:24.214000,2025-05-30 15:05:24.225,1,,False,,False,True
0 days 00:24:05.762000,VER,1,,3.0,1.0,,0 days 00:24:03.008000,0 days 00:00:45.403000,0 days 00:00:58.373000,0 days 00:00:43.862000,0 days 00:22:23.527000,0 days 00:23:21.900000,0 days 00:24:05.762000,128.0,124.0,,129.0,False,C2,3.0,True,Red Bull Racing,0 days 00:21:38.124000,2025-05-30 15:06:38.135,1,,False,,False,False
0 days 00:26:16.708000,VER,1,,4.0,2.0,0 days 00:24:27.863000,,0 days 00:00:56.794000,0 days 00:00:48.939000,0 days 00:00:25.213000,0 days 00:25:02.556000,0 days 00:25:51.495000,0 days 00:26:16.708000,138.0,245.0,291.0,206.0,False,C2,4.0,False,Red Bull Racing,0 days 00:24:05.762000,2025-05-30 15:09:05.773,12,,False,,False,False
0 days 00:27:41.658000,VER,1,,5.0,2.0,,0 days 00:27:38.809000,0 days 00:00:21.832000,0 days 00:00:29.837000,0 days 00:00:33.281000,0 days 00:26:38.540000,0 days 00:27:08.377000,0 days 00:27:41.658000,291.0,309.0,,326.0,False,C2,5.0,False,Red Bull Racing,0 days 00:26:16.708000,2025-05-30 15:11:16.719,1,,False,,False,False
0 days 00:38:28.434000,VER,1,,6.0,3.0,0 days 00:36:36.945000,,,0 days 00:00:48.988000,0 days 00:00:23.897000,,0 days 00:38:04.557000,0 days 00:38:28.530000,128.0,232.0,294.0,182.0,False,C3,1.0,True,Red Bull Racing,0 days 00:27:41.658000,2025-05-30 15:12:41.669,1,,False,,False,False
0 days 00:39:41.504000,VER,1,,7.0,3.0,,,0 days 00:00:21.621000,0 days 00:00:29.254000,0 days 00:00:22.195000,0 days 00:38:50.055000,0 days 00:39:19.309000,0 days 00:39:41.504000,291.0,310.0,291.0,325.0,True,C3,2.0,True,Red Bull Racing,0 days 00:38:28.434000,2025-05-30 15:23:28.445,1,,False,,False,True
0 days 00:41:14.142000,VER,1,,8.0,3.0,,0 days 00:41:11.330000,0 days 00:00:27.175000,0 days 00:00:35.681000,0 days 00:00:29.782000,0 days 00:40:08.679000,0 days 00:40:44.360000,0 days 00:41:14.142000,228.0,211.0,,224.0,False,C3,3.0,True,Red Bull Racing,0 days 00:39:41.504000,2025-05-30 15:24:41.515,1,,False,,False,False
0 days 00:49:31.803000,VER,1,,9.0,4.0,0 days 00:47:57.028000,,,0 days 00:00:32.862000,0 days 00:00:24.041000,,0 days 00:49:07.886000,0 days 00:49:31.921000,248.0,256.0,277.0,207.0,False,C2,6.0,False,Red Bull Racing,0 days 00:41:14.142000,2025-05-30 15:26:14.153,1,,False,,False,False
0 days 00:50:51.561000,VER,1,,10.0,4.0,,,0 days 00:00:23.941000,0 days 00:00:32.023000,0 days 00:00:23.794000,0 days 00:49:55.744000,0 days 00:50:27.767000,0 days 00:50:51.561000,259.0,270.0,277.0,301.0,False,C2,7.0,False,Red Bull Racing,0 days 00:49:31.803000,2025-05-30 15:34:31.814,1,,False,,False,True
0 days 00:52:11.522000,VER,1,,11.0,4.0,,,0 days 00:00:24.026000,0 days 00:00:32.089000,0 days 00:00:23.846000,0 days 00:51:15.587000,0 days 00:51:47.676000,0 days 00:52:11.522000,256.0,262.0,279.0,303.0,False,C2,8.0,False,Red Bull Racing,0 days 00:50:51.561000,2025-05-30 15:35:51.572,1,,False,,False,True
0 days 00:53:31.238000,VER,1,,12.0,4.0,,,0 days 00:00:23.861000,0 days 00:00:32.098000,0 days 00:00:23.757000,0 days 00:52:35.383000,0 days 00:53:07.481000,0 days 00:53:31.238000,264.0,271.0,279.0,305.0,False,C2,9.0,False,Red Bull Racing,0 days 00:52:11.522000,2025-05-30 15:37:11.533,1,,False,,False,True
0 days 00:54:51.035000,VER,1,,13.0,4.0,,,0 days 00:00:23.888000,0 days 00:00:32.065000,0 days 00:00:23.844000,0 days 00:53:55.126000,0 days 00:54:27.191000,0 days 00:54:51.035000,266.0,271.0,279.0,306.0,False,C2,10.0,False,Red Bull Racing,0 days 00:53:31.238000,2025-05-30 15:38:31.249,1,,False,,False,True
0 days 00:56:13.956000,VER,1,,14.0,4.0,,,0 days 00:00:23.909000,0 days 00:00:32.190000,0 days 00:00:26.822000,0 days 00:55:14.944000,0 days 00:55:47.134000,0 days 00:56:13.956000,271.0,271.0,278.0,305.0,False,C2,11.0,False,Red Bull Racing,0 days 00:54:51.035000,2025-05-30 15:39:51.046,1,,False,,False,True
0 days 00:57:34.442000,VER,1,,15.0,4.0,,,0 days 00:00:23.912000,0 days 00:00:32.422000,0 days 00:00:24.152000,0 days 00:56:37.868000,0 days 00:57:10.290000,0 days 00:57:34.442000,268.0,271.0,278.0,308.0,False,C2,12.0,False,Red Bull Racing,0 days 00:56:13.956000,2025-05-30 15:41:13.967,1,,False,,False,True
0 days 00:58:54.893000,VER,1,,16.0,4.0,,,0 days 00:00:23.929000,0 days 00:00:32.345000,0 days 00:00:24.177000,0 days 00:57:58.371000,0 days 00:58:30.716000,0 days 00:58:54.893000,266.0,271.0,279.0,,False,C2,13.0,False,Red Bull Racing,0 days 00:57:34.442000,2025-05-30 15:42:34.453,1,,False,,False,True
0 days 01:00:15.343000,VER,1,,17.0,4.0,,,0 days 00:00:23.705000,0 days 00:00:32.431000,0 days 00:00:24.314000,0 days 00:59:18.598000,0 days 00:59:51.029000,0 days 01:00:15.343000,269.0,276.0,278.0,309.0,False,C2,14.0,False,Red Bull Racing,0 days 00:58:54.893000,2025-05-30 15:43:54.904,1,,False,,False,True
0 days 01:01:40.073000,VER,1,,18.0,4.0,,0 days 01:01:37.218000,0 days 00:00:23.727000,0 days 00:00:32.770000,0 days 00:00:28.233000,0 days 01:00:39.070000,0 days 01:01:11.840000,0 days 01:01:40.073000,268.0,270.0,,310.0,False,C2,15.0,False,Red Bull Racing,0 days 01:00:15.343000,2025-05-30 15:45:15.354,1,,False,,False,False
0 days 01:03:23.746000,VER,1,,19.0,5.0,0 days 01:02:00.151000,,0 days 00:00:43.749000,0 days 00:00:33.138000,0 days 00:00:26.786000,0 days 01:02:23.822000,0 days 01:02:56.960000,0 days 01:03:23.746000,240.0,242.0,276.0,249.0,False,C3,4.0,False,Red Bull Racing,0 days 01:01:40.073000,2025-05-30 15:46:40.084,1,,False,,False,False
0 days 01:04:43.670000,VER,1,,20.0,5.0,,,0 days 00:00:23.897000,0 days 00:00:32.163000,0 days 00:00:23.864000,0 days 01:03:47.643000,0 days 01:04:19.806000,0 days 01:04:43.670000,261.0,264.0,278.0,304.0,False,C3,5.0,False,Red Bull Racing,0 days 01:03:23.746000,2025-05-30 15:48:23.757,1,,False,,False,True
0 days 01:06:03.290000,VER,1,,21.0,5.0,,,0 days 00:00:23.815000,0 days 00:00:31.992000,0 days 00:00:23.813000,0 days 01:05:07.485000,0 days 01:05:39.477000,0 days 01:06:03.290000,258.0,268.0,281.0,,False,C3,6.0,False,Red Bull Racing,0 days 01:04:43.670000,2025-05-30 15:49:43.681,1,,False,,False,True
0 days 01:07:23.288000,VER,1,,22.0,5.0,,,0 days 00:00:23.893000,0 days 00:00:32.040000,0 days 00:00:24.065000,0 days 01:06:27.183000,0 days 01:06:59.223000,0 days 01:07:23.288000,,269.0,283.0,309.0,False,C3,7.0,False,Red Bull Racing,0 days 01:06:03.290000,2025-05-30 15:51:03.301,1,,False,,False,True
