Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:13.486000,VER,1,,11.0,1.0,,,0 days 00:00:27.411000,0 days 00:00:30.708000,0 days 00:00:43.109000,0 days 01:02:59.700000,0 days 01:03:30.408000,0 days 01:04:13.517000,273.0,266.0,258.0,313.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:02:32.258000,2024-04-20 03:20:55.865,1,1.0,False,,False,True
0 days 01:05:54.709000,VER,1,,12.0,1.0,,,0 days 00:00:27.243000,0 days 00:00:30.578000,0 days 00:00:43.402000,0 days 01:04:40.760000,0 days 01:05:11.338000,0 days 01:05:54.740000,,265.0,257.0,312.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:04:13.486000,2024-04-20 03:22:37.093,1,1.0,False,,False,True
0 days 01:07:35.689000,VER,1,,13.0,1.0,,,0 days 00:00:27.226000,0 days 00:00:30.544000,0 days 00:00:43.210000,0 days 01:06:21.966000,0 days 01:06:52.510000,0 days 01:07:35.720000,275.0,266.0,257.0,314.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 01:05:54.709000,2024-04-20 03:24:18.316,1,1.0,False,,False,True
0 days 01:09:16.918000,VER,1,,14.0,1.0,,,0 days 00:00:27.394000,0 days 00:00:30.647000,0 days 00:00:43.188000,0 days 01:08:03.114000,0 days 01:08:33.761000,0 days 01:09:16.949000,274.0,265.0,256.0,313.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:07:35.689000,2024-04-20 03:25:59.296,1,1.0,False,,False,True
0 days 01:10:58.587000,VER,1,,15.0,1.0,,,0 days 00:00:27.254000,0 days 00:00:30.804000,0 days 00:00:43.611000,0 days 01:09:44.203000,0 days 01:10:15.007000,0 days 01:10:58.618000,273.0,264.0,257.0,314.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 01:09:16.918000,2024-04-20 03:27:40.525,1,1.0,False,,False,True
0 days 01:12:39.624000,VER,1,,16.0,1.0,,,0 days 00:00:27.273000,0 days 00:00:30.473000,0 days 00:00:43.291000,0 days 01:11:25.891000,0 days 01:11:56.364000,0 days 01:12:39.655000,275.0,267.0,258.0,315.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 01:10:58.587000,2024-04-20 03:29:22.194,1,1.0,False,,False,True
0 days 01:14:21.024000,VER,1,,17.0,1.0,,,0 days 00:00:27.271000,0 days 00:00:30.842000,0 days 00:00:43.287000,0 days 01:13:06.926000,0 days 01:13:37.768000,0 days 01:14:21.055000,,264.0,257.0,316.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:12:39.624000,2024-04-20 03:31:03.231,1,1.0,False,,False,True
0 days 01:16:02.414000,VER,1,,18.0,1.0,,,0 days 00:00:27.383000,0 days 00:00:30.901000,0 days 00:00:43.106000,0 days 01:14:48.438000,0 days 01:15:19.339000,0 days 01:16:02.445000,274.0,266.0,258.0,316.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:14:21.024000,2024-04-20 03:32:44.631,1,1.0,False,,False,True
0 days 01:17:43.859000,VER,1,,19.0,1.0,,,0 days 00:00:27.221000,0 days 00:00:30.815000,0 days 00:00:43.409000,0 days 01:16:29.666000,0 days 01:17:00.481000,0 days 01:17:43.890000,,266.0,258.0,315.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 01:16:02.414000,2024-04-20 03:34:26.021,1,1.0,False,,False,True
0 days 00:47:21.464000,HAM,44,,1.0,1.0,,,,0 days 00:00:29.894000,0 days 00:00:43.468000,,0 days 00:46:38.077000,0 days 00:47:21.632000,275.0,269.0,252.0,308.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:45:38.934000,2024-04-20 03:04:02.541,1,1.0,False,,False,False
0 days 00:49:02.090000,HAM,44,,2.0,1.0,,,0 days 00:00:26.936000,0 days 00:00:30.305000,0 days 00:00:43.385000,0 days 00:47:48.442000,0 days 00:48:18.747000,0 days 00:49:02.132000,274.0,268.0,254.0,309.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:47:21.464000,2024-04-20 03:05:45.071,1,1.0,False,,False,True
0 days 00:50:42.510000,HAM,44,,3.0,1.0,,,0 days 00:00:26.967000,0 days 00:00:30.232000,0 days 00:00:43.221000,0 days 00:49:29.099000,0 days 00:49:59.331000,0 days 00:50:42.552000,272.0,269.0,253.0,312.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:49:02.090000,2024-04-20 03:07:25.697,1,1.0,False,,False,True
0 days 00:52:22.991000,HAM,44,,4.0,1.0,,,0 days 00:00:26.989000,0 days 00:00:30.192000,0 days 00:00:43.300000,0 days 00:51:09.541000,0 days 00:51:39.733000,0 days 00:52:23.033000,271.0,268.0,256.0,311.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:50:42.510000,2024-04-20 03:09:06.117,1,1.0,False,,False,True
0 days 00:54:04.247000,HAM,44,,5.0,1.0,,,0 days 00:00:27.207000,0 days 00:00:30.656000,0 days 00:00:43.393000,0 days 00:52:50.240000,0 days 00:53:20.896000,0 days 00:54:04.289000,,266.0,256.0,311.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:52:22.991000,2024-04-20 03:10:46.598,1,1.0,False,,False,True
0 days 00:55:45.706000,HAM,44,,6.0,1.0,,,0 days 00:00:27.173000,0 days 00:00:30.610000,0 days 00:00:43.676000,0 days 00:54:31.462000,0 days 00:55:02.072000,0 days 00:55:45.748000,270.0,267.0,255.0,311.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:54:04.247000,2024-04-20 03:12:27.854,1,1.0,False,,False,True
0 days 00:57:27.367000,HAM,44,,7.0,1.0,,,0 days 00:00:27.375000,0 days 00:00:30.680000,0 days 00:00:43.606000,0 days 00:56:13.123000,0 days 00:56:43.803000,0 days 00:57:27.409000,268.0,268.0,256.0,312.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:55:45.706000,2024-04-20 03:14:09.313,1,1.0,False,,False,True
0 days 00:59:09.563000,HAM,44,,8.0,1.0,,,0 days 00:00:27.257000,0 days 00:00:30.655000,0 days 00:00:44.284000,0 days 00:57:54.666000,0 days 00:58:25.321000,0 days 00:59:09.605000,269.0,269.0,257.0,312.0,False,MEDIUM,8.0,True,Mercedes,0 days 00:57:27.367000,2024-04-20 03:15:50.974,1,1.0,False,,False,True
0 days 01:00:52.079000,HAM,44,,9.0,1.0,,,0 days 00:00:27.361000,0 days 00:00:30.864000,0 days 00:00:44.291000,0 days 00:59:36.966000,0 days 01:00:07.830000,0 days 01:00:52.121000,271.0,268.0,262.0,312.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:59:09.563000,2024-04-20 03:17:33.170,1,2.0,False,,False,True
0 days 01:02:34.411000,HAM,44,,10.0,1.0,,,0 days 00:00:27.272000,0 days 00:00:31.135000,0 days 00:00:43.925000,0 days 01:01:19.393000,0 days 01:01:50.528000,0 days 01:02:34.453000,274.0,268.0,257.0,312.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:00:52.079000,2024-04-20 03:19:15.686,1,2.0,False,,False,True
0 days 01:04:16.716000,HAM,44,,11.0,1.0,,,0 days 00:00:27.512000,0 days 00:00:30.992000,0 days 00:00:43.801000,0 days 01:03:01.965000,0 days 01:03:32.957000,0 days 01:04:16.758000,272.0,269.0,257.0,312.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:02:34.411000,2024-04-20 03:20:58.018,1,2.0,False,,False,True
0 days 01:05:59.090000,HAM,44,,12.0,1.0,,,0 days 00:00:27.472000,0 days 00:00:31.032000,0 days 00:00:43.870000,0 days 01:04:44.230000,0 days 01:05:15.262000,0 days 01:05:59.132000,,268.0,258.0,311.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:04:16.716000,2024-04-20 03:22:40.323,1,2.0,False,,False,True
0 days 01:07:41.539000,HAM,44,,13.0,1.0,,,0 days 00:00:27.473000,0 days 00:00:31.172000,0 days 00:00:43.804000,0 days 01:06:26.605000,0 days 01:06:57.777000,0 days 01:07:41.581000,271.0,268.0,256.0,312.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:05:59.090000,2024-04-20 03:24:22.697,1,2.0,False,,False,True
0 days 01:09:23.886000,HAM,44,,14.0,1.0,,,0 days 00:00:27.561000,0 days 00:00:31.066000,0 days 00:00:43.720000,0 days 01:08:09.142000,0 days 01:08:40.208000,0 days 01:09:23.928000,272.0,267.0,256.0,312.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:07:41.539000,2024-04-20 03:26:05.146,1,2.0,False,,False,True
0 days 01:11:06.482000,HAM,44,,15.0,1.0,,,0 days 00:00:27.493000,0 days 00:00:31.264000,0 days 00:00:43.839000,0 days 01:09:51.421000,0 days 01:10:22.685000,0 days 01:11:06.524000,271.0,266.0,257.0,312.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:09:23.886000,2024-04-20 03:27:47.493,1,2.0,False,,False,True
0 days 01:12:48.920000,HAM,44,,16.0,1.0,,,0 days 00:00:27.429000,0 days 00:00:31.083000,0 days 00:00:43.926000,0 days 01:11:33.953000,0 days 01:12:05.036000,0 days 01:12:48.962000,273.0,268.0,257.0,313.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:11:06.482000,2024-04-20 03:29:30.089,1,2.0,False,,False,True
0 days 01:14:31.360000,HAM,44,,17.0,1.0,,,0 days 00:00:27.425000,0 days 00:00:31.187000,0 days 00:00:43.828000,0 days 01:13:16.387000,0 days 01:13:47.574000,0 days 01:14:31.402000,276.0,267.0,256.0,314.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:12:48.920000,2024-04-20 03:31:12.527,1,2.0,False,,False,True
0 days 01:16:13.996000,HAM,44,,18.0,1.0,,,0 days 00:00:27.654000,0 days 00:00:31.180000,0 days 00:00:43.802000,0 days 01:14:59.056000,0 days 01:15:30.236000,0 days 01:16:14.038000,275.0,268.0,257.0,314.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:14:31.360000,2024-04-20 03:32:54.967,1,2.0,False,,False,True
0 days 01:17:56.902000,HAM,44,,19.0,1.0,,,0 days 00:00:27.696000,0 days 00:00:31.236000,0 days 00:00:43.974000,0 days 01:16:41.734000,0 days 01:17:12.970000,0 days 01:17:56.944000,274.0,267.0,257.0,313.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:16:13.996000,2024-04-20 03:34:37.603,1,2.0,False,,False,True
0 days 00:47:24.284000,PER,11,,1.0,1.0,,,,0 days 00:00:31.597000,0 days 00:00:43.771000,,0 days 00:46:40.830000,0 days 00:47:24.505000,280.0,271.0,252.0,314.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:45:38.934000,2024-04-20 03:04:02.541,1,5.0,False,,False,False
0 days 00:49:05.774000,PER,11,,2.0,1.0,,,0 days 00:00:27.124000,0 days 00:00:30.745000,0 days 00:00:43.621000,0 days 00:47:51.441000,0 days 00:48:22.186000,0 days 00:49:05.807000,274.0,269.0,256.0,313.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:47:24.284000,2024-04-20 03:05:47.891,1,5.0,False,,False,True
0 days 00:50:47.012000,PER,11,,3.0,1.0,,,0 days 00:00:27.162000,0 days 00:00:30.626000,0 days 00:00:43.450000,0 days 00:49:32.969000,0 days 00:50:03.595000,0 days 00:50:47.045000,267.0,261.0,257.0,332.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:49:05.774000,2024-04-20 03:07:29.381,1,5.0,False,,False,True
0 days 00:52:28.077000,PER,11,,4.0,1.0,,,0 days 00:00:27.016000,0 days 00:00:30.603000,0 days 00:00:43.446000,0 days 00:51:14.061000,0 days 00:51:44.664000,0 days 00:52:28.110000,,268.0,257.0,313.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:50:47.012000,2024-04-20 03:09:10.619,1,5.0,False,,False,True
0 days 00:54:09.184000,PER,11,,5.0,1.0,,,0 days 00:00:27.107000,0 days 00:00:30.789000,0 days 00:00:43.211000,0 days 00:52:55.217000,0 days 00:53:26.006000,0 days 00:54:09.217000,266.0,269.0,263.0,329.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:52:28.077000,2024-04-20 03:10:51.684,1,5.0,False,,False,True
0 days 00:55:50.495000,PER,11,,6.0,1.0,,,0 days 00:00:27.072000,0 days 00:00:30.904000,0 days 00:00:43.335000,0 days 00:54:36.289000,0 days 00:55:07.193000,0 days 00:55:50.528000,265.0,267.0,263.0,313.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 00:54:09.184000,2024-04-20 03:12:32.791,1,5.0,False,,False,True
0 days 00:57:31.863000,PER,11,,7.0,1.0,,,0 days 00:00:26.985000,0 days 00:00:30.967000,0 days 00:00:43.416000,0 days 00:56:17.513000,0 days 00:56:48.480000,0 days 00:57:31.896000,268.0,269.0,263.0,332.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:55:50.495000,2024-04-20 03:14:14.102,1,5.0,False,,False,True
0 days 00:59:13.613000,PER,11,,8.0,1.0,,,0 days 00:00:26.891000,0 days 00:00:31.166000,0 days 00:00:43.693000,0 days 00:57:58.787000,0 days 00:58:29.953000,0 days 00:59:13.646000,271.0,270.0,264.0,338.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:57:31.863000,2024-04-20 03:15:55.470,1,5.0,False,,False,True
0 days 01:00:55.556000,PER,11,,9.0,1.0,,,0 days 00:00:26.973000,0 days 00:00:31.279000,0 days 00:00:43.691000,0 days 00:59:40.619000,0 days 01:00:11.898000,0 days 01:00:55.589000,279.0,271.0,264.0,337.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 00:59:13.613000,2024-04-20 03:17:37.220,1,5.0,False,,False,True
0 days 01:02:37.953000,PER,11,,10.0,1.0,,,0 days 00:00:27.043000,0 days 00:00:31.556000,0 days 00:00:43.798000,0 days 01:01:22.632000,0 days 01:01:54.188000,0 days 01:02:37.986000,280.0,269.0,264.0,340.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:00:55.556000,2024-04-20 03:19:19.163,1,5.0,False,,False,True
0 days 01:04:20.313000,PER,11,,11.0,1.0,,,0 days 00:00:27.121000,0 days 00:00:31.558000,0 days 00:00:43.681000,0 days 01:03:05.107000,0 days 01:03:36.665000,0 days 01:04:20.346000,276.0,271.0,264.0,340.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:02:37.953000,2024-04-20 03:21:01.560,1,5.0,False,,False,True
0 days 01:06:02.706000,PER,11,,12.0,1.0,,,0 days 00:00:27.052000,0 days 00:00:31.716000,0 days 00:00:43.625000,0 days 01:04:47.398000,0 days 01:05:19.114000,0 days 01:06:02.739000,279.0,269.0,265.0,338.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:04:20.313000,2024-04-20 03:22:43.920,1,5.0,False,,False,True
0 days 01:07:45.178000,PER,11,,13.0,1.0,,,0 days 00:00:27.282000,0 days 00:00:31.634000,0 days 00:00:43.556000,0 days 01:06:30.021000,0 days 01:07:01.655000,0 days 01:07:45.211000,275.0,269.0,265.0,338.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 01:06:02.706000,2024-04-20 03:24:26.313,1,5.0,False,,False,True
0 days 01:09:27.831000,PER,11,,14.0,1.0,,,0 days 00:00:27.183000,0 days 00:00:31.526000,0 days 00:00:43.944000,0 days 01:08:12.394000,0 days 01:08:43.920000,0 days 01:09:27.864000,277.0,269.0,265.0,338.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:07:45.178000,2024-04-20 03:26:08.785,1,5.0,False,,False,True
0 days 01:11:10.606000,PER,11,,15.0,1.0,,,0 days 00:00:27.080000,0 days 00:00:31.819000,0 days 00:00:43.876000,0 days 01:09:54.944000,0 days 01:10:26.763000,0 days 01:11:10.639000,276.0,268.0,264.0,335.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 01:09:27.831000,2024-04-20 03:27:51.438,1,5.0,False,,False,True
0 days 01:12:53.456000,PER,11,,16.0,1.0,,,0 days 00:00:27.158000,0 days 00:00:32.046000,0 days 00:00:43.646000,0 days 01:11:37.797000,0 days 01:12:09.843000,0 days 01:12:53.489000,272.0,267.0,258.0,315.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 01:11:10.606000,2024-04-20 03:29:34.213,1,3.0,False,,False,True
0 days 01:14:35.334000,PER,11,,17.0,1.0,,,0 days 00:00:27.316000,0 days 00:00:30.986000,0 days 00:00:43.576000,0 days 01:13:20.805000,0 days 01:13:51.791000,0 days 01:14:35.367000,271.0,264.0,258.0,316.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:12:53.456000,2024-04-20 03:31:17.063,1,3.0,False,,False,True
0 days 01:16:17.101000,PER,11,,18.0,1.0,,,0 days 00:00:27.428000,0 days 00:00:30.798000,0 days 00:00:43.541000,0 days 01:15:02.795000,0 days 01:15:33.593000,0 days 01:16:17.134000,273.0,267.0,258.0,316.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:14:35.334000,2024-04-20 03:32:58.941,1,3.0,False,,False,True
0 days 01:17:59.117000,PER,11,,19.0,1.0,,,0 days 00:00:27.213000,0 days 00:00:31.038000,0 days 00:00:43.765000,0 days 01:16:44.347000,0 days 01:17:15.385000,0 days 01:17:59.150000,,267.0,258.0,316.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 01:16:17.101000,2024-04-20 03:34:40.708,1,3.0,False,,False,True
0 days 00:47:24.810000,LEC,16,,1.0,1.0,,,,0 days 00:00:31.586000,0 days 00:00:43.894000,,0 days 00:46:41.126000,0 days 00:47:25.044000,284.0,265.0,257.0,314.0,False,MEDIUM,5.0,False,Ferrari,0 days 00:45:38.934000,2024-04-20 03:04:02.541,1,6.0,False,,False,False
0 days 00:49:06.539000,LEC,16,,2.0,1.0,,,0 days 00:00:27.350000,0 days 00:00:30.927000,0 days 00:00:43.452000,0 days 00:47:52.218000,0 days 00:48:23.145000,0 days 00:49:06.597000,274.0,267.0,264.0,327.0,True,MEDIUM,6.0,False,Ferrari,0 days 00:47:24.810000,2024-04-20 03:05:48.417,1,6.0,False,,False,True
0 days 00:50:47.858000,LEC,16,,3.0,1.0,,,0 days 00:00:27.157000,0 days 00:00:30.958000,0 days 00:00:43.204000,0 days 00:49:33.754000,0 days 00:50:04.712000,0 days 00:50:47.916000,278.0,265.0,263.0,332.0,True,MEDIUM,7.0,False,Ferrari,0 days 00:49:06.539000,2024-04-20 03:07:30.146,1,6.0,False,,False,True
0 days 00:52:28.861000,LEC,16,,4.0,1.0,,,0 days 00:00:26.880000,0 days 00:00:30.864000,0 days 00:00:43.259000,0 days 00:51:14.796000,0 days 00:51:45.660000,0 days 00:52:28.919000,274.0,265.0,264.0,328.0,True,MEDIUM,8.0,False,Ferrari,0 days 00:50:47.858000,2024-04-20 03:09:11.465,1,6.0,False,,False,True
0 days 00:54:10.155000,LEC,16,,5.0,1.0,,,0 days 00:00:26.964000,0 days 00:00:31.211000,0 days 00:00:43.119000,0 days 00:52:55.883000,0 days 00:53:27.094000,0 days 00:54:10.213000,275.0,266.0,259.0,328.0,False,MEDIUM,9.0,False,Ferrari,0 days 00:52:28.861000,2024-04-20 03:10:52.468,1,6.0,False,,False,True
0 days 00:55:51.334000,LEC,16,,6.0,1.0,,,0 days 00:00:27.191000,0 days 00:00:30.653000,0 days 00:00:43.335000,0 days 00:54:37.404000,0 days 00:55:08.057000,0 days 00:55:51.392000,273.0,265.0,265.0,329.0,False,MEDIUM,10.0,False,Ferrari,0 days 00:54:10.155000,2024-04-20 03:12:33.762,1,6.0,False,,False,True
0 days 00:57:32.754000,LEC,16,,7.0,1.0,,,0 days 00:00:27.096000,0 days 00:00:30.966000,0 days 00:00:43.358000,0 days 00:56:18.488000,0 days 00:56:49.454000,0 days 00:57:32.812000,270.0,266.0,260.0,332.0,False,MEDIUM,11.0,False,Ferrari,0 days 00:55:51.334000,2024-04-20 03:14:14.941,1,6.0,False,,False,True
0 days 00:59:14.186000,LEC,16,,8.0,1.0,,,0 days 00:00:27.353000,0 days 00:00:30.744000,0 days 00:00:43.335000,0 days 00:58:00.165000,0 days 00:58:30.909000,0 days 00:59:14.244000,272.0,269.0,267.0,333.0,False,MEDIUM,12.0,False,Ferrari,0 days 00:57:32.754000,2024-04-20 03:15:56.361,1,6.0,False,,False,True
0 days 01:00:56.283000,LEC,16,,9.0,1.0,,,0 days 00:00:27.138000,0 days 00:00:31.317000,0 days 00:00:43.642000,0 days 00:59:41.382000,0 days 01:00:12.699000,0 days 01:00:56.341000,279.0,271.0,267.0,337.0,False,MEDIUM,13.0,False,Ferrari,0 days 00:59:14.186000,2024-04-20 03:17:37.793,1,6.0,False,,False,True
0 days 01:02:38.509000,LEC,16,,10.0,1.0,,,0 days 00:00:27.255000,0 days 00:00:31.305000,0 days 00:00:43.666000,0 days 01:01:23.596000,0 days 01:01:54.901000,0 days 01:02:38.567000,277.0,269.0,266.0,337.0,False,MEDIUM,14.0,False,Ferrari,0 days 01:00:56.283000,2024-04-20 03:19:19.890,1,6.0,False,,False,True
0 days 01:04:20.873000,LEC,16,,11.0,1.0,,,0 days 00:00:27.214000,0 days 00:00:31.438000,0 days 00:00:43.712000,0 days 01:03:05.781000,0 days 01:03:37.219000,0 days 01:04:20.931000,276.0,272.0,265.0,339.0,False,MEDIUM,15.0,False,Ferrari,0 days 01:02:38.509000,2024-04-20 03:21:02.116,1,6.0,False,,False,True
0 days 01:06:03.406000,LEC,16,,12.0,1.0,,,0 days 00:00:27.260000,0 days 00:00:31.402000,0 days 00:00:43.871000,0 days 01:04:48.191000,0 days 01:05:19.593000,0 days 01:06:03.464000,275.0,268.0,261.0,338.0,False,MEDIUM,16.0,False,Ferrari,0 days 01:04:20.873000,2024-04-20 03:22:44.480,1,6.0,False,,False,True
0 days 01:07:45.771000,LEC,16,,13.0,1.0,,,0 days 00:00:27.349000,0 days 00:00:31.402000,0 days 00:00:43.614000,0 days 01:06:30.813000,0 days 01:07:02.215000,0 days 01:07:45.829000,276.0,270.0,267.0,339.0,False,MEDIUM,17.0,False,Ferrari,0 days 01:06:03.406000,2024-04-20 03:24:27.013,1,6.0,False,,False,True
0 days 01:09:28.255000,LEC,16,,14.0,1.0,,,0 days 00:00:27.318000,0 days 00:00:31.421000,0 days 00:00:43.745000,0 days 01:08:13.147000,0 days 01:08:44.568000,0 days 01:09:28.313000,273.0,265.0,266.0,346.0,False,MEDIUM,18.0,False,Ferrari,0 days 01:07:45.771000,2024-04-20 03:26:09.378,1,6.0,False,,False,True
0 days 01:11:10.995000,LEC,16,,15.0,1.0,,,0 days 00:00:27.410000,0 days 00:00:31.401000,0 days 00:00:43.929000,0 days 01:09:55.723000,0 days 01:10:27.124000,0 days 01:11:11.053000,271.0,266.0,267.0,342.0,False,MEDIUM,19.0,False,Ferrari,0 days 01:09:28.255000,2024-04-20 03:27:51.862,1,6.0,False,,False,True
0 days 01:12:55.443000,LEC,16,,16.0,1.0,,,0 days 00:00:27.143000,0 days 00:00:32.481000,0 days 00:00:44.824000,0 days 01:11:38.196000,0 days 01:12:10.677000,0 days 01:12:55.501000,275.0,263.0,263.0,334.0,False,MEDIUM,20.0,False,Ferrari,0 days 01:11:10.995000,2024-04-20 03:29:34.602,1,5.0,True,TRACK LIMITS AT TURN 14 LAP 16 ,False,True
